ID,num_lx,num_rx,DeltaSZ,DeltaSP,dNum,resp,acc,RT,Group,DeltaNB
328,20,16,1.666666667,0.333333333,0.333333333,0,1,1.042998151,ADU,-0.321928095
328,29,25,-0.833333333,0.5,0.166666667,1,0,0.200308095,ADU,-0.214124805
328,25,29,-1.166666667,1.5,0.166666667,0,0,0.624908138,ADU,0.214124805
328,32,8,0,-1.333333333,2,0,1,0.301981516,ADU,-2
328,14,16,1.166666667,1.833333333,0.166666667,0,0,0.895455668,ADU,0.192645078
328,32,8,1.666666667,0.333333333,2,0,1,0.260277292,ADU,-2
328,29,20,-0.166666667,1.5,0.5,0,1,0.370959587,ADU,-0.5360529
328,32,8,1.333333333,0,2,0,1,0.222884915,ADU,-2
328,25,23,0.5,-1.5,0.166666667,0,1,0.558107725,ADU,-0.120294234
328,8,9,-1.833333333,1.5,0.166666667,1,1,0.489858961,ADU,0.169925001
328,32,8,-0.666666667,-1.666666667,2,0,1,0.317514004,ADU,-2
328,13,10,1,1,0.333333333,0,1,0.920310666,ADU,-0.378511623
328,25,20,1.333333333,-1.333333333,0.333333333,1,0,0.501827927,ADU,-0.321928095
328,32,8,1,1.333333333,2,0,1,0.313914862,ADU,-2
328,16,20,1.666666667,-2,0.333333333,1,1,0.65355185,ADU,0.321928095
328,14,18,-0.666666667,-1.333333333,0.333333333,1,1,0.431303701,ADU,0.362570079
328,8,32,-0.333333333,0.333333333,2,1,1,0.369837251,ADU,2
328,18,13,1.833333333,1.166666667,0.5,0,1,0.393259596,ADU,-0.469485283
328,16,20,1.333333333,2,0.333333333,1,1,0.322186277,ADU,0.321928095
328,8,11,0.5,-1.5,0.5,1,1,0.462638544,ADU,0.459431619
328,32,8,1,-1.666666667,2,0,1,0.358618723,ADU,-2
328,32,23,0.166666667,-1.166666667,0.5,0,1,0.487036217,ADU,-0.476438044
328,32,8,-1.333333333,0,2,0,1,0.230430646,ADU,-2
328,32,8,-1,-0.333333333,2,0,1,0.391115446,ADU,-2
328,13,9,1.5,-1.833333333,0.5,1,0,0.437614199,ADU,-0.530514717
328,16,14,1.833333333,1.5,0.166666667,1,0,0.584598231,ADU,-0.192645078
328,13,11,-1.833333333,1.5,0.166666667,1,0,0.424940377,ADU,-0.2410081
328,32,8,1.666666667,-0.333333333,2,0,1,0.225696188,ADU,-2
328,8,32,-0.333333333,0.333333333,2,1,1,0.163125212,ADU,2
328,18,25,-1.166666667,-1.833333333,0.5,1,1,0.517198916,ADU,0.473931188
328,11,10,-1.833333333,-1.5,0.166666667,1,0,0.296259354,ADU,-0.137503524
328,18,20,0.5,-1.166666667,0.166666667,1,1,0.421412777,ADU,0.152003093
328,11,14,1,0.666666667,0.333333333,1,1,0.444990583,ADU,0.347923303
328,32,25,-2,2,0.333333333,0,1,0.275773858,ADU,-0.35614381
328,16,11,-0.5,-1.166666667,0.5,0,1,0.350631664,ADU,-0.540568381
328,20,14,1.833333333,0.166666667,0.5,1,0,0.577318141,ADU,-0.514573173
328,32,8,-1.666666667,2,2,0,1,0.186497146,ADU,-2
328,8,32,1,0.666666667,2,1,1,0.297918105,ADU,2
328,16,13,0.333333333,0.333333333,0.333333333,0,1,0.310349227,ADU,-0.299560282
328,32,8,-1,2,2,0,1,0.510695527,ADU,-2
328,18,20,-0.5,1.5,0.166666667,1,1,0.517503499,ADU,0.152003093
328,11,10,-1.833333333,-0.833333333,0.166666667,0,1,0.37466408,ADU,-0.137503524
328,13,14,0.833333333,-1.833333333,0.166666667,1,1,0.475233579,ADU,0.106915204
328,13,14,1.5,0.833333333,0.166666667,0,0,0.504586977,ADU,0.106915204
328,32,8,-1,1.333333333,2,0,1,0.414638312,ADU,-2
328,23,32,1.833333333,0.833333333,0.5,1,1,0.418185534,ADU,0.476438044
328,8,32,0.333333333,1.333333333,2,1,1,0.352555453,ADU,2
328,25,20,-0.333333333,1,0.333333333,0,1,0.376797967,ADU,-0.321928095
328,18,14,1.666666667,1.666666667,0.333333333,0,1,0.384435767,ADU,-0.362570079
328,16,20,0.666666667,1.333333333,0.333333333,1,1,0.361100057,ADU,0.321928095
328,10,8,-1,-0.333333333,0.333333333,0,1,0.418390802,ADU,-0.321928095
328,29,23,-1.333333333,1.333333333,0.333333333,0,1,0.378540938,ADU,-0.334419039
328,25,32,-0.333333333,0,0.333333333,1,1,0.323552219,ADU,0.35614381
328,32,8,1.666666667,0.666666667,2,0,1,0.271263384,ADU,-2
328,18,20,-0.166666667,-1.166666667,0.166666667,0,0,0.691779791,ADU,0.152003093
328,25,29,-0.5,0.166666667,0.166666667,1,1,0.352112012,ADU,0.214124805
328,32,25,1.666666667,-1.333333333,0.333333333,0,1,0.783934489,ADU,-0.35614381
328,32,25,1.333333333,0.666666667,0.333333333,1,0,1.11189834,ADU,-0.35614381
328,32,25,-0.666666667,-0.666666667,0.333333333,0,1,0.403248325,ADU,-0.35614381
328,9,10,0.5,-0.166666667,0.166666667,1,1,0.605474039,ADU,0.152003093
328,25,20,-0.333333333,0,0.333333333,0,1,0.432528973,ADU,-0.321928095
328,11,16,1.833333333,0.166666667,0.5,1,1,0.406052957,ADU,0.540568381
328,25,32,-2,1.666666667,0.333333333,1,1,0.439011232,ADU,0.35614381
328,25,32,-1,1.666666667,0.333333333,1,1,0.93143139,ADU,0.35614381
328,14,20,-0.833333333,-0.166666667,0.5,1,1,0.430657709,ADU,0.514573173
328,16,18,1.5,0.833333333,0.166666667,0,0,0.641910409,ADU,0.169925001
328,32,8,0,-0.333333333,2,0,1,0.368277512,ADU,-2
328,8,32,-1.333333333,-1.333333333,2,1,1,0.412644793,ADU,2
328,32,8,1.666666667,-0.666666667,2,0,1,0.274129295,ADU,-2
328,20,25,-0.666666667,1.333333333,0.333333333,1,1,0.614144521,ADU,0.321928095
328,8,32,1.666666667,-2,2,1,1,0.358361835,ADU,2
328,18,25,-1.5,1.833333333,0.5,1,1,0.290680277,ADU,0.473931188
328,20,18,0.833333333,1.833333333,0.166666667,0,1,1.474634678,ADU,-0.152003093
328,9,10,-1.166666667,0.5,0.166666667,1,1,0.382176907,ADU,0.152003093
328,18,14,0.333333333,-1,0.333333333,0,1,0.728828646,ADU,-0.362570079
328,14,20,1.5,-0.166666667,0.5,1,1,0.872863452,ADU,0.514573173
328,23,32,-1.833333333,-0.833333333,0.5,1,1,0.417378043,ADU,0.476438044
328,18,23,-1.333333333,1.333333333,0.333333333,1,1,0.40459555,ADU,0.353636955
328,16,20,-0.333333333,1,0.333333333,1,1,0.411598225,ADU,0.321928095
328,11,16,1.833333333,1.833333333,0.5,1,1,0.412492351,ADU,0.540568381
328,32,8,0,-0.666666667,2,0,1,0.301882806,ADU,-2
328,8,32,0,-1.666666667,2,1,1,0.223887108,ADU,2
328,14,11,0.666666667,0,0.333333333,0,1,0.28347837,ADU,-0.347923303
328,14,18,1.666666667,-1.666666667,0.333333333,1,1,0.437077784,ADU,0.362570079
328,14,16,-0.833333333,-0.5,0.166666667,1,1,0.316466832,ADU,0.192645078
328,10,11,1.833333333,-1.5,0.166666667,0,0,0.550043691,ADU,0.137503524
328,14,16,-0.5,-0.833333333,0.166666667,1,1,0.282081941,ADU,0.192645078
328,18,13,0.166666667,0.833333333,0.5,1,0,0.592874476,ADU,-0.469485283
328,32,8,0,-0.666666667,2,0,1,0.24887855,ADU,-2
328,32,23,-1.166666667,0.166666667,0.5,0,1,0.5845285,ADU,-0.476438044
328,14,10,0.833333333,1.166666667,0.5,0,1,0.522973301,ADU,-0.485426827
328,14,11,0,0,0.333333333,1,0,0.453328108,ADU,-0.347923303
328,13,10,2,-2,0.333333333,0,1,0.613333107,ADU,-0.378511623
328,25,29,-0.833333333,-0.833333333,0.166666667,1,1,0.375634879,ADU,0.214124805
328,25,20,-1.666666667,0,0.333333333,1,0,0.492529263,ADU,-0.321928095
328,16,20,0.666666667,-1.666666667,0.333333333,0,0,0.643845668,ADU,0.321928095
328,10,14,1.5,-1.166666667,0.5,1,1,0.323232543,ADU,0.485426827
328,8,32,-2,-2,2,1,1,0.274778306,ADU,2
328,23,20,-0.833333333,0.833333333,0.166666667,0,1,0.479877477,ADU,-0.201633861
328,29,23,-0.333333333,0.333333333,0.333333333,0,1,0.355769113,ADU,-0.334419039
328,18,13,1.166666667,-1.833333333,0.5,1,0,1.318676186,ADU,-0.469485283
328,23,32,1.5,1.833333333,0.5,1,1,0.411000834,ADU,0.476438044
328,29,25,-1.5,-1.166666667,0.166666667,0,1,0.3633725,ADU,-0.214124805
328,25,32,-2,1.666666667,0.333333333,1,1,0.309853564,ADU,0.35614381
328,13,10,-0.666666667,2,0.333333333,0,1,0.434674935,ADU,-0.378511623
328,9,10,1.5,-1.166666667,0.166666667,1,1,0.234931158,ADU,0.152003093
328,32,8,-2,1.333333333,2,0,1,0.176388275,ADU,-2
328,25,18,0.5,1.833333333,0.5,0,1,0.320532055,ADU,-0.473931188
328,32,8,-1.666666667,-1.666666667,2,0,1,0.223229947,ADU,-2
328,23,16,0.166666667,-1.5,0.5,0,1,0.472769451,ADU,-0.523561956
328,8,32,-0.333333333,-0.666666667,2,1,1,0.199600824,ADU,2
328,29,25,-1.166666667,-0.5,0.166666667,0,1,0.203974251,ADU,-0.214124805
328,29,23,1.666666667,-0.666666667,0.333333333,0,1,0.442677388,ADU,-0.334419039
328,20,14,-0.833333333,-1.166666667,0.5,0,1,0.323506335,ADU,-0.514573173
328,29,23,-1.666666667,0.666666667,0.333333333,0,1,0.422944745,ADU,-0.334419039
328,20,25,0.333333333,-2,0.333333333,1,1,0.398442324,ADU,0.321928095
328,32,25,0,2,0.333333333,0,1,0.279428543,ADU,-0.35614381
328,13,18,-1.833333333,-0.166666667,0.5,1,1,0.422122161,ADU,0.469485283
328,32,8,-0.666666667,0.666666667,2,0,1,0.222490678,ADU,-2
328,32,8,-1.666666667,0,2,0,1,0.319124758,ADU,-2
328,32,8,2,-2,2,0,1,0.22279194,ADU,-2
328,23,25,0.5,-1.833333333,0.166666667,1,1,0.320800715,ADU,0.120294234
328,11,8,-0.5,-0.5,0.5,0,1,0.329009041,ADU,-0.459431619
328,8,32,0.333333333,-1,2,1,1,0.203580014,ADU,2
328,16,18,-1.833333333,1.833333333,0.166666667,1,1,0.438405388,ADU,0.169925001
328,8,32,-0.333333333,0,2,1,1,0.177108828,ADU,2
328,32,8,-2,0.333333333,2,0,1,0.151466866,ADU,-2
328,25,18,0.5,1.5,0.5,1,0,0.908439807,ADU,-0.473931188
328,13,16,-1.333333333,-0.666666667,0.333333333,1,1,0.371277149,ADU,0.299560282
328,29,25,1.833333333,-0.833333333,0.166666667,1,0,0.393102626,ADU,-0.214124805
328,16,20,1.333333333,-1.333333333,0.333333333,1,1,0.40304849,ADU,0.321928095
328,32,8,1.333333333,-1.666666667,2,0,1,0.211282112,ADU,-2
328,18,25,-0.833333333,1.166666667,0.5,1,1,0.117954063,ADU,0.473931188
328,11,13,1.833333333,1.5,0.166666667,1,1,0.357178522,ADU,0.2410081
328,18,16,-0.166666667,1.166666667,0.166666667,0,1,0.422557149,ADU,-0.169925001
328,25,23,-1.5,-0.166666667,0.166666667,1,0,0.335021597,ADU,-0.120294234
328,25,20,0,-1.666666667,0.333333333,0,1,0.358881044,ADU,-0.321928095
328,8,32,1,0,2,1,1,0.194322706,ADU,2
328,13,10,-2,0.666666667,0.333333333,0,1,0.384841776,ADU,-0.378511623
328,11,10,-0.5,0.166666667,0.166666667,1,0,0.27179346,ADU,-0.137503524
328,13,16,0.333333333,2,0.333333333,1,1,0.255614376,ADU,0.299560282
328,32,8,2,0,2,0,1,0.226209661,ADU,-2
328,11,10,-0.833333333,-0.166666667,0.166666667,1,0,0.337152164,ADU,-0.137503524
328,32,8,-1,0.666666667,2,0,1,0.159206998,ADU,-2
328,29,25,1.5,0.833333333,0.166666667,0,1,0.527925102,ADU,-0.214124805
328,18,13,-0.5,0.166666667,0.5,0,1,0.388115507,ADU,-0.469485283
328,18,20,1.5,-0.833333333,0.166666667,1,1,0.156787546,ADU,0.152003093
328,8,10,-1.666666667,1,0.333333333,1,1,0.225447149,ADU,0.321928095
328,32,8,-0.333333333,1.333333333,2,0,1,0.155315046,ADU,-2
328,11,16,-0.833333333,-0.166666667,0.5,1,1,0.163100761,ADU,0.540568381
328,32,25,1.666666667,2,0.333333333,0,1,0.264980356,ADU,-0.35614381
328,11,14,-0.333333333,1,0.333333333,1,1,0.233445678,ADU,0.347923303
328,16,20,0.333333333,0,0.333333333,0,0,0.872501214,ADU,0.321928095
328,32,8,1.333333333,-1,2,0,1,0.201010837,ADU,-2
328,29,25,0.166666667,1.833333333,0.166666667,0,1,0.213383397,ADU,-0.214124805
328,32,25,2,0.666666667,0.333333333,1,0,0.498008725,ADU,-0.35614381
329,11,8,1.5,0.5,0.5,0,1,0.329995554,ADU,-0.459431619
329,11,9,1.666666667,-1.666666667,0.333333333,1,0,0.467030704,ADU,-0.289506617
329,16,11,-1.833333333,1.5,0.5,0,1,0.373173183,ADU,-0.540568381
329,10,11,-0.166666667,-1.166666667,0.166666667,0,0,0.367846465,ADU,0.137503524
329,13,18,-1.833333333,-0.166666667,0.5,1,1,0.294354902,ADU,0.469485283
329,25,20,2,0,0.333333333,0,1,0.307930697,ADU,-0.321928095
329,18,20,1.166666667,1.833333333,0.166666667,1,1,0.107731406,ADU,0.152003093
329,23,16,1.166666667,0.166666667,0.5,0,1,0.288749562,ADU,-0.523561956
329,23,32,0.833333333,-1.833333333,0.5,0,0,0.445761867,ADU,0.476438044
329,32,8,-1,1.666666667,2,0,1,0.417615327,ADU,-2
329,32,8,0.333333333,-2,2,0,1,0.396056095,ADU,-2
329,18,14,0.666666667,-1,0.333333333,1,0,0.307085172,ADU,-0.362570079
329,11,16,1.5,0.166666667,0.5,1,1,0.300534088,ADU,0.540568381
329,8,10,2,0.666666667,0.333333333,1,1,0.352081541,ADU,0.321928095
329,25,18,-1.5,-0.5,0.5,0,1,0.377040382,ADU,-0.473931188
329,32,25,-0.666666667,-2,0.333333333,1,0,0.281051993,ADU,-0.35614381
329,18,14,-0.666666667,-1,0.333333333,0,1,0.306667995,ADU,-0.362570079
329,18,20,-1.833333333,1.5,0.166666667,1,1,0.321015962,ADU,0.152003093
329,18,16,-1.166666667,-0.5,0.166666667,0,1,0.334810006,ADU,-0.169925001
329,32,8,1,0.333333333,2,0,1,0.261527636,ADU,-2
329,9,8,0.5,1.5,0.166666667,0,1,0.327382002,ADU,-0.169925001
329,8,32,-0.333333333,-1,2,1,1,0.212146973,ADU,2
329,11,16,-0.166666667,-1.833333333,0.5,0,0,0.234335897,ADU,0.540568381
329,13,16,1,-0.666666667,0.333333333,1,1,0.324390214,ADU,0.299560282
329,14,10,1.166666667,-0.5,0.5,0,1,0.369455106,ADU,-0.485426827
329,23,29,0.666666667,-1,0.333333333,1,1,0.291099283,ADU,0.334419039
329,32,23,0.166666667,-0.833333333,0.5,0,1,0.319707375,ADU,-0.476438044
329,11,10,-1.5,0.5,0.166666667,1,0,0.360020603,ADU,-0.137503524
329,13,10,-1,0,0.333333333,0,1,0.323282972,ADU,-0.378511623
329,32,8,2,-1.333333333,2,0,1,0.331123927,ADU,-2
329,20,29,-1.833333333,0.5,0.5,1,1,0.375488793,ADU,0.5360529
329,8,32,1.333333333,0.666666667,2,1,1,0.384145993,ADU,2
329,16,20,-0.666666667,-2,0.333333333,1,1,0.420960902,ADU,0.321928095
329,13,11,-1.5,0.166666667,0.166666667,0,1,0.348029903,ADU,-0.2410081
329,13,18,1.833333333,0.166666667,0.5,1,1,0.471284592,ADU,0.469485283
329,32,8,-0.333333333,-0.333333333,2,0,1,0.347930287,ADU,-2
329,8,32,0,-0.333333333,2,1,1,0.417113928,ADU,2
329,16,18,-0.166666667,0.833333333,0.166666667,1,1,0.189581926,ADU,0.169925001
329,18,14,1.333333333,1.333333333,0.333333333,0,1,0.274982686,ADU,-0.362570079
329,11,10,1.5,-1.5,0.166666667,1,0,0.176217436,ADU,-0.137503524
329,9,8,1.5,0.5,0.166666667,0,1,0.306608527,ADU,-0.169925001
329,20,16,-1.666666667,-1,0.333333333,1,0,0.286466855,ADU,-0.321928095
329,23,32,0.5,0.166666667,0.5,1,1,0.288718168,ADU,0.476438044
329,14,20,1.166666667,-0.166666667,0.5,0,0,0.756877398,ADU,0.514573173
329,32,8,1,1.666666667,2,0,1,0.31943479,ADU,-2
329,10,8,2,0.333333333,0.333333333,1,0,0.315186336,ADU,-0.321928095
329,18,16,1.5,-0.5,0.166666667,1,0,0.312926571,ADU,-0.169925001
329,10,13,-2,-1,0.333333333,0,0,0.314398467,ADU,0.378511623
329,8,10,-2,0.333333333,0.333333333,1,1,0.349871282,ADU,0.321928095
329,29,23,1.333333333,-0.666666667,0.333333333,0,1,0.302221214,ADU,-0.334419039
329,18,23,1.666666667,0,0.333333333,1,1,0.222683285,ADU,0.353636955
329,10,14,-1.833333333,-0.833333333,0.5,1,1,0.337806625,ADU,0.485426827
329,11,8,1.166666667,-0.5,0.5,0,1,0.215697515,ADU,-0.459431619
329,10,11,-0.166666667,1.166666667,0.166666667,1,1,0.189830059,ADU,0.137503524
329,32,8,2,-1.333333333,2,0,1,0.145329656,ADU,-2
329,32,8,-0.666666667,1.666666667,2,0,1,0.142301341,ADU,-2
329,23,20,-0.833333333,-0.166666667,0.166666667,0,1,0.305892502,ADU,-0.201633861
329,10,9,1.5,1.5,0.166666667,1,0,0.225340004,ADU,-0.152003093
329,25,18,0.166666667,-0.833333333,0.5,0,1,0.147868646,ADU,-0.473931188
329,32,29,0.5,-1.833333333,0.166666667,1,0,0.311543424,ADU,-0.142019005
329,32,8,-0.333333333,-2,2,0,1,0.149781869,ADU,-2
329,23,16,1.5,-1.166666667,0.5,0,1,0.188611127,ADU,-0.523561956
329,14,18,-1.333333333,-0.666666667,0.333333333,1,1,0.162581569,ADU,0.362570079
329,13,18,0.5,-1.166666667,0.5,1,1,0.203874048,ADU,0.469485283
329,8,32,0.666666667,-2,2,1,1,0.206219241,ADU,2
329,23,16,-0.5,-0.5,0.5,0,1,0.174348888,ADU,-0.523561956
329,10,11,-0.833333333,0.5,0.166666667,1,1,0.200648314,ADU,0.137503524
329,20,16,-0.666666667,0,0.333333333,0,1,0.231324486,ADU,-0.321928095
329,18,13,1.833333333,-0.833333333,0.5,0,1,0.268684565,ADU,-0.469485283
329,18,23,-1.666666667,1,0.333333333,1,1,0.160648121,ADU,0.353636955
329,13,10,0,-1.333333333,0.333333333,0,1,0.262278073,ADU,-0.378511623
329,8,32,0.333333333,1.666666667,2,1,1,0.179994679,ADU,2
329,32,8,0.333333333,1,2,0,1,0.079756628,ADU,-2
329,18,25,-0.833333333,-0.833333333,0.5,1,1,0.228766479,ADU,0.473931188
329,25,29,-1.166666667,1.166666667,0.166666667,1,1,0.236185728,ADU,0.214124805
329,11,13,1.5,-0.166666667,0.166666667,1,1,0.157249719,ADU,0.2410081
329,16,20,0.666666667,-1.666666667,0.333333333,1,1,0.336420157,ADU,0.321928095
329,11,16,-0.833333333,-0.833333333,0.5,0,0,0.452608176,ADU,0.540568381
329,32,8,-0.666666667,-1,2,0,1,0.193984936,ADU,-2
329,14,20,0.5,-1.833333333,0.5,1,1,0.147743674,ADU,0.514573173
329,11,9,-1.333333333,-1.333333333,0.333333333,0,1,0.311397925,ADU,-0.289506617
329,32,8,-1,-1.666666667,2,0,1,0.198102381,ADU,-2
329,9,13,-1.5,0.5,0.5,1,1,0.164741416,ADU,0.530514717
329,14,16,-0.5,0.833333333,0.166666667,0,0,0.339526352,ADU,0.192645078
329,8,11,-1.833333333,-1.833333333,0.5,1,1,0.10111361,ADU,0.459431619
329,11,14,1,0,0.333333333,1,1,0.187091838,ADU,0.347923303
329,20,14,0.833333333,-1.833333333,0.5,0,1,0.197825871,ADU,-0.514573173
329,32,8,-1,1,2,0,1,0.159114342,ADU,-2
329,18,20,-1.166666667,1.833333333,0.166666667,1,1,0.082734832,ADU,0.152003093
329,32,25,-2,1.666666667,0.333333333,0,1,0.107493234,ADU,-0.35614381
329,14,13,1.5,-1.833333333,0.166666667,1,0,0.179734773,ADU,-0.106915204
329,11,13,1.5,-1.5,0.166666667,0,0,0.278111219,ADU,0.2410081
329,8,32,0.666666667,-1,2,1,1,0.12571806,ADU,2
329,29,32,-0.166666667,0.5,0.166666667,1,1,0.226928722,ADU,0.142019005
329,25,29,0.166666667,-0.166666667,0.166666667,0,0,0.261726867,ADU,0.214124805
329,8,9,-0.5,0.166666667,0.166666667,1,1,0.151331949,ADU,0.169925001
329,25,20,-0.666666667,-0.666666667,0.333333333,0,1,0.148017768,ADU,-0.321928095
329,11,13,0.166666667,-0.166666667,0.166666667,1,1,0.170515801,ADU,0.2410081
329,32,8,1.666666667,-0.333333333,2,0,1,0.18977029,ADU,-2
329,16,23,-0.5,-0.833333333,0.5,1,1,0.114965914,ADU,0.523561956
329,20,14,1.166666667,-1.833333333,0.5,0,1,0.177137824,ADU,-0.514573173
329,14,11,-0.666666667,1.333333333,0.333333333,0,1,0.317529114,ADU,-0.347923303
329,18,16,-1.166666667,0.166666667,0.166666667,1,0,0.180294431,ADU,-0.169925001
329,8,32,1,-1.333333333,2,1,1,0.165189385,ADU,2
329,8,32,-1.333333333,-1.333333333,2,1,1,0.471045817,ADU,2
329,16,11,-1.5,-1.5,0.5,0,1,0.254350785,ADU,-0.540568381
329,9,13,1.833333333,-0.166666667,0.5,1,1,0.288006973,ADU,0.530514717
329,32,8,-0.333333333,0,2,0,1,0.286477119,ADU,-2
329,25,29,-0.833333333,-1.5,0.166666667,0,0,0.233823027,ADU,0.214124805
329,25,32,1.333333333,-1.666666667,0.333333333,1,1,0.176644575,ADU,0.35614381
329,16,18,-1.5,-1.833333333,0.166666667,0,0,0.227078145,ADU,0.169925001
329,32,25,-1.333333333,1,0.333333333,1,0,0.138125938,ADU,-0.35614381
329,32,8,1,-0.666666667,2,0,1,0.160680722,ADU,-2
329,11,13,-0.833333333,-1.5,0.166666667,1,1,0.387653972,ADU,0.2410081
329,16,14,-0.833333333,-0.166666667,0.166666667,1,0,0.253954435,ADU,-0.192645078
329,13,14,1.833333333,-1.5,0.166666667,0,0,0.380245287,ADU,0.106915204
329,32,29,-1.5,-0.5,0.166666667,1,0,0.182709053,ADU,-0.142019005
329,20,16,-0.333333333,1.666666667,0.333333333,0,1,0.239074581,ADU,-0.321928095
329,9,13,1.833333333,1.166666667,0.5,1,1,0.135448693,ADU,0.530514717
329,10,13,-1,1.333333333,0.333333333,1,1,0.2451297,ADU,0.378511623
329,16,14,1.166666667,1.166666667,0.166666667,0,1,0.173665768,ADU,-0.192645078
329,14,10,1.166666667,-0.833333333,0.5,0,1,0.318949089,ADU,-0.485426827
329,8,32,1.333333333,-1.333333333,2,1,1,0.140482602,ADU,2
329,11,16,0.166666667,-0.833333333,0.5,0,0,0.20925631,ADU,0.540568381
329,32,8,-0.666666667,0,2,0,1,0.265231827,ADU,-2
329,32,23,0.166666667,0.166666667,0.5,1,0,0.291162977,ADU,-0.476438044
329,10,9,-1.166666667,-0.833333333,0.166666667,1,0,0.304559464,ADU,-0.152003093
329,32,8,-0.333333333,1.333333333,2,0,1,0.195035427,ADU,-2
329,8,32,2,-1.666666667,2,1,1,0.243729346,ADU,2
329,8,32,0,-1.333333333,2,1,1,0.219128518,ADU,2
329,14,16,0.5,-1.5,0.166666667,0,0,0.252008912,ADU,0.192645078
329,16,23,-1.5,-0.166666667,0.5,1,1,0.156827108,ADU,0.523561956
329,29,20,0.5,-0.166666667,0.5,0,1,0.258539469,ADU,-0.5360529
329,25,23,-0.833333333,-1.166666667,0.166666667,1,0,0.105436624,ADU,-0.120294234
329,32,23,0.166666667,-0.166666667,0.5,0,1,0.243461893,ADU,-0.476438044
329,32,8,0,0.333333333,2,0,1,0.274576978,ADU,-2
329,16,14,1.833333333,-1.5,0.166666667,1,0,0.258409064,ADU,-0.192645078
329,18,25,0.833333333,-0.5,0.5,1,1,0.225443543,ADU,0.473931188
329,18,25,-1.166666667,-0.5,0.5,0,0,0.305330428,ADU,0.473931188
329,16,20,2,2,0.333333333,1,1,0.226725868,ADU,0.321928095
329,8,32,-0.333333333,-2,2,1,1,0.1998209,ADU,2
329,32,8,0.333333333,0.666666667,2,0,1,0.18939175,ADU,-2
329,20,29,0.833333333,1.5,0.5,1,1,0.162909093,ADU,0.5360529
329,13,10,0.666666667,1.666666667,0.333333333,0,1,0.246852446,ADU,-0.378511623
329,32,8,2,0,2,0,1,0.181711991,ADU,-2
329,10,8,-1.666666667,2,0.333333333,1,0,0.2557774,ADU,-0.321928095
329,32,23,1.166666667,1.833333333,0.5,0,1,0.131330645,ADU,-0.476438044
329,32,8,1,2,2,0,1,0.244454125,ADU,-2
329,23,18,-0.666666667,0.666666667,0.333333333,1,0,0.17115968,ADU,-0.353636955
329,13,11,0.166666667,1.166666667,0.166666667,0,1,0.158590002,ADU,-0.2410081
329,16,14,1.166666667,-1.166666667,0.166666667,1,0,0.15419786,ADU,-0.192645078
329,8,32,-1.666666667,-0.333333333,2,1,1,0.10123677,ADU,2
329,23,16,1.833333333,-0.5,0.5,0,1,0.10616563,ADU,-0.523561956
329,18,16,-0.833333333,-0.5,0.166666667,1,0,0.088356171,ADU,-0.169925001
329,18,23,1,1.333333333,0.333333333,1,1,0.14279459,ADU,0.353636955
329,8,11,1.166666667,0.5,0.5,1,1,0.201279816,ADU,0.459431619
329,23,32,-1.5,-0.5,0.5,0,0,0.203690212,ADU,0.476438044
329,11,13,-1.166666667,0.5,0.166666667,1,1,0.181335263,ADU,0.2410081
329,29,32,1.833333333,0.166666667,0.166666667,1,1,0.322732972,ADU,0.142019005
329,23,32,1.833333333,0.5,0.5,1,1,0.16343283,ADU,0.476438044
329,16,23,0.166666667,-0.5,0.5,1,1,0.509306359,ADU,0.523561956
329,25,32,0.333333333,-1.333333333,0.333333333,0,0,0.261897119,ADU,0.35614381
329,8,32,-1.666666667,-0.333333333,2,1,1,0.26440049,ADU,2
329,25,18,0.833333333,-0.166666667,0.5,0,1,0.213001554,ADU,-0.473931188
329,16,13,0.333333333,1,0.333333333,0,1,0.310993123,ADU,-0.299560282
329,25,32,0,-2,0.333333333,0,0,0.541387111,ADU,0.35614381
329,25,20,-1.666666667,1,0.333333333,1,0,0.26139391,ADU,-0.321928095
329,8,32,-0.333333333,0.333333333,2,1,1,0.243055884,ADU,2
329,8,10,-1.666666667,-1.666666667,0.333333333,0,0,0.190482391,ADU,0.321928095
329,18,25,-0.833333333,0.5,0.5,1,1,0.218387136,ADU,0.473931188
329,29,20,0.833333333,-0.833333333,0.5,0,1,0.212862395,ADU,-0.5360529
329,32,8,0,0,2,0,1,0.212311188,ADU,-2
329,23,16,-1.166666667,1.833333333,0.5,0,1,0.171431661,ADU,-0.523561956
329,20,25,-1.333333333,-1.666666667,0.333333333,1,1,0.176879729,ADU,0.321928095
329,32,8,1,0.333333333,2,0,1,0.121340105,ADU,-2
329,14,13,0.166666667,-0.166666667,0.166666667,1,0,0.190440129,ADU,-0.106915204
329,32,8,-2,0.666666667,2,0,1,0.223973156,ADU,-2
329,32,8,0.666666667,-0.333333333,2,0,1,0.162711371,ADU,-2
329,9,10,-0.5,0.5,0.166666667,1,1,0.161755062,ADU,0.152003093
329,8,32,-1.666666667,1.666666667,2,1,1,0.18049004,ADU,2
329,10,9,1.5,-0.833333333,0.166666667,1,0,0.311075532,ADU,-0.152003093
329,32,8,1.333333333,0.666666667,2,0,1,0.148812278,ADU,-2
329,8,11,-1.5,-1.5,0.5,1,1,0.107368866,ADU,0.459431619
329,13,10,-1.333333333,-1.333333333,0.333333333,0,1,0.262561223,ADU,-0.378511623
329,10,13,0.666666667,-1.333333333,0.333333333,1,1,0.252177353,ADU,0.378511623
